90003;10001;Alghero;1
90003;10002;Fertilia;0
90003;10003;Maristella Porto Conte;0
90003;10005;Santa Maria la Palma;0
90003;15704;Pischina Salida;0
90003;20004;Monte Carru;0
90003;20601;Guardia Grande;0
90003;24903;Tramariglio;0
90003;30001;San Marco;0
90003;30002;Tenuta Sella e Mosca;0
90003;30003;Galboneddu;0
90003;30004;Zona Artigianale Fangal;0
90004;10001;Anela;1
90005;10001;Ardara;1
90007;10001;Banari;1
90008;10001;Benetutti;1
90008;24801;Terme Aurora;0
90010;10001;Bessude;1
90011;10001;Bonnanaro;1
90012;10001;Bono;1
90013;10001;Bonorva;1
90013;20001;Santa Barbara;0
90015;10001;Borutta;1
90015;20801;San Pietro di Sorres;0
90016;10001;Bottidda;1
90018;10001;Bultei;1
90019;10001;Bulzi;1
90020;10001;Burgos;1
90022;10001;Cargeghe;1
90022;20001;Stazione di Campomela;0
90022;30001;Zona Ind.le Campomela/Sa Serra;0
90023;10001;Castelsardo;1
90023;10002;Lu Bagnu;0
90023;20001;Multeddu;0
90023;20002;Pedra Sciolta;0
90023;20003;Punta Tramontana;0
90023;20004;San Giovanni;0
90023;20005;Terrabianca;0
90023;20006;Cala del Porto;0
90023;24906;Peruledda;0
90023;24907;Baia Ostina;0
90024;10001;Cheremule;1
90025;10001;Chiaramonti;1
90026;10001;Codrongianos;1
90026;30001;Zona Industriale Padriggia;0
90027;10001;Cossoine;1
90028;10001;Esporlatu;1
90029;10001;Florinas;1
90030;10001;Giave;1
90030;30001;Piano Insediamenti Produttivi Campu Giavesu;0
90031;10001;Illorai;1
90032;10001;Ittireddu;1
90033;10001;Ittiri;1
90033;30001;Monte Coinzolu;0
90034;10001;Laerru;1
90038;10001;Mara;1
90039;10001;Martis;1
90040;10001;Monteleone Rocca Doria;1
90042;10001;Mores;1
90043;10001;Muros;1
90043;20001;Scala di Giocca;0
90043;30001;Zona Industriale Scala di Giocca;0
90043;30002;Zona Industriale Campomela;0
90044;10001;Nughedu San Nicol˜;1
90045;10001;Nule;1
90046;10001;Nulvi;1
90048;10001;Olmedo;1
90050;10001;Osilo;1
90050;10002;San Lorenzo;0
90050;20001;Lungo Valle;0
90050;20002;Pirastreddu;0
90050;20003;Santa Vittoria;0
90051;10001;Ossi;1
90052;10001;Chilivani;0
90052;10002;Ozieri;1
90052;10003;San Nicola;0
90052;20001;Fraigas;0
90052;20002;Regione Badde Pira;0
90052;30001;Zona Industriale d'Interesse Regionale (Z.I.R.);0
90053;10001;Padria;1
90055;10001;Pattada;1
90055;20001;Bantine;0
90055;30001;Zona Artigianale;0
90056;10001;Perfugas;1
90056;20001;Campudulimu;0
90056;20002;Falzittu;0
90056;20004;Lumbaldu;0
90056;20005;Modditonalza;0
90056;20006;Sa Contra;0
90056;20007;Sas Contreddas;0
90056;20008;Sas Tanchittas;0
90057;10001;Ploaghe;1
90058;10001;Porto Torres;1
90058;20002;Regione Li Pidriazzi I;0
90058;20003;Regione Li Pidriazzi II;0
90058;20004;Li Lioni;0
90058;20005;Serra Li Pozzi;0
90058;24906;Cala d'Oliva;0
90059;10001;Pozzomaggiore;1
90060;10001;Putifigari;1
90061;10001;Romana;1
90064;10001;Bancali;0
90064;10002;Biancareddu;0
90064;10003;Campanedda;0
90064;10004;La Corte;0
90064;10005;La Landrigga;0
90064;10006;Li Punti-San Giovanni;0
90064;10007;Ottava;0
90064;10008;Palmadula;0
90064;10009;Pian de Sorres;0
90064;10011;Rumanedda;0
90064;10013;Sassari;1
90064;10014;Villa Gorizia;0
90064;10015;Zuari;0
90064;15710;Platamona;0
90064;20001;Argentiera;0
90064;20002;Bancali II;0
90064;20003;Baratz;0
90064;20004;Bonassai;0
90064;20005;Caffè Roma;0
90064;20006;Canaglia;0
90064;20007;Filigheddu;0
90064;20008;La Lacuna;0
90064;20009;La Muntagna;0
90064;20010;La Pedraia;0
90064;20012;Mandra di L'Ainu;0
90064;20013;Monte Casteddu;0
90064;20014;Monte Forte;0
90064;20016;Saccheddu;0
90064;20018;San Quirico;0
90064;20019;Santa Giusta;0
90064;20020;Truncu Reale;0
90064;20023;Badde Longa;0
90064;20024;Segasidda;0
90064;20025;S. Croce;0
90064;22122;Fattoria la Crucca;0
90064;30001;Fiume Santo;0
90064;30003;L.P. Truncu Reale;0
90065;10001;Sedini;1
90065;20001;Littigheddu;0
90065;30001;Pedra Majori;0
90066;10001;Semestene;1
90067;10001;Sennori;1
90068;10001;Siligo;1
90068;22102;S'Aspru;0
90068;30001;Zona Artigianale;0
90068;30002;Zona Commerciale;0
90069;10001;Centro Commerciale;0
90069;10003;Sorso;1
90069;15702;Platamona;0
90069;20001;Arboriamar;0
90069;20002;Eden Beach;0
90069;20003;Marritza;0
90069;20004;San Michele;0
90069;20005;Serralonga;0
90069;20006;Taniga-Malafede;0
90069;20008;Tonnara;0
90069;20010;Terrada Sud;0
90069;20011;Lu Barrili-Monti;0
90069;20012;Bellisara;0
90069;20016;Lu Ziuddaddu;0
90069;24615;Hotel Dei pini;0
90069;24914;Villaggio Selva;0
90069;25813;Camping Li Nibari;0
90071;10001;Thiesi;1
90072;10001;Tissi;1
90073;10001;Torralba;1
90075;10001;Tula;1
90076;10001;Uri;1
90077;10001;Usini;1
90078;10001;Villanova Monteleone;1
90079;10001;Codaruina;1
90079;10002;La Ciaccia;0
90079;10003;La Muddizza;0
90079;20001;Maragnanu;0
90079;24902;San Pietro a Mare;0
90079;30001;Zona D;0
90082;10002;Viddalba;1
90082;20002;L'Avru;0
90082;20003;Li Reni;0
90082;20004;Tungoni;0
90082;20005;Giuncana;0
90086;10001;Pulpaggiu;0
90086;10002;Tergu;1
90086;20001;Bachile Corte;0
90086;20002;Caldeddu;0
90086;30001;Zona P.I.P.;0
90087;10001;Santa Maria Coghinas;1
90087;20001;Buroni;0
90087;20004;La Scalitta;0
90087;20005;Longareddu;0
90087;20007;Domos Pedru Mannu;0
90087;24309;La Scalitta II;0
90087;24906;Pinnetta Bruciata;0
90087;24908;Longareddu II;0
90088;10001;Erula;1
90088;20001;Cabrana;0
90088;20003;Sa Mela;0
90088;20005;Tettile;0
90088;20006;Su Muntiju e S'Omine;0
90088;20007;Oluitti;0
90089;10002;Pozzo San Nicola;0
90089;10004;Stintino;1
90089;20001;Nodigheddu;0
90089;24902;Pischina Salidda;0
90089;24903;Tonnara Saline;0
90089;24904;Punta de Su Turrione;0
91001;10001;Aritzo;1
91003;10001;Atzara;1
91004;10001;Austis;1
91007;10001;Belv“;1
91008;10001;Birori;1
91009;10001;Bitti;1
91009;23101;Diramazione SS.Annunziata Carcere Mandamentale Mamone;0
91010;10001;Bolotana;1
91010;20006;Ziu Zolo;0
91010;20007;Sa Tanca 'e sa Idda;0
91010;24901;Badde Salighes;0
91010;24903;Santa Maria 'E Saccu;0
91010;30001;Piano Insediamenti Produttivi Su Nuraghe Mannu;0
91011;10001;Borore;1
91011;30001;Piano Insediamenti Produttivi;0
91012;10001;Bortigali;1
91012;10002;Mulargia;0
91016;10001;Desulo;1
91017;10001;Cala Gonone;0
91017;10002;Dorgali;1
91017;24901;Rione Gustui;0
91018;10001;Dualchi;1
91024;10001;Fonni;1
91024;24901;Monte Spada;0
91024;30001;Zona Produttiva Fonni;0
91025;10001;Gadoni;1
91027;10001;Galtell“;1
91027;20001;Tennele;0
91028;10001;Gavoi;1
91028;24601;Hotel Taloro;0
91033;10001;Irgoli;1
91038;10001;Lei;1
91040;10001;Loculi;1
91041;10001;Lodè;1
91041;20001;Sant'Anna;0
91043;10001;Lula;1
91044;10001;Macomer;1
91044;30001;Zona Industriale Tossilo;0
91046;10001;Mamoiada;1
91047;10001;Meana Sardo;1
91047;20001;Primo Maggio;0
91050;10001;Noragugume;1
91051;10001;Nuoro;1
91051;20001;Lollove;0
91051;20003;Predas Arbas;0
91051;24902;Nostra Signora de Su Monte;0
91051;30001;Zona Industriale Prato Sardo;0
91051;30002;Mattatoio Prato Sardo;0
91055;10001;Oliena;1
91056;10001;Ollolai;1
91057;10001;Olzai;1
91058;10002;Onan“;1
91058;23101;Mamone;0
91059;10001;Onifai;1
91060;10001;Oniferi;1
91060;20001;Sos Eremos;0
91061;10001;Orani;1
91062;10001;Orgosolo;1
91063;10001;Cala Liberotto;0
91063;10002;Orosei;1
91063;10003;Sas Linnas Siccas;0
91063;10004;Sos Alinos;0
91063;24601;Marina Orosei;0
91063;24902;Santa Maria;0
91063;30001;Canale Longu-Oroe;0
91063;30002;Localitˆ Sas Mancas;0
91064;10001;Orotelli;1
91066;10001;Ortueri;1
91066;30001;Zona Produttiva P.I.P;0
91067;10001;Orune;1
91067;20001;Su Pradu;0
91068;10001;Osidda;1
91070;10001;Ottana;1
91070;30001;Area Piano Insediamenti Produttivi;0
91071;10001;Ovodda;1
91071;23901;Centrale Enel;0
91071;30001;Zona Atigianale Ghiliddoe;0
91073;10001;Posada;1
91073;10002;San Giovanni;0
91073;10003;Sas Murtas;0
91073;20001;Monte Longu;0
91073;24902;Matta e' Peru;0
91073;30001;Zona Produttiva Posada;0
91077;10001;Sarule;1
91083;10001;Silanus;1
91084;10001;Sindia;1
91085;10001;Capo Comino;0
91085;10002;La Caletta;0
91085;10003;Santa Lucia;0
91085;10004;Siniscola;1
91085;20002;Cuccuru e Janas;0
91085;20003;S'Ena e Sa Chitta;0
91085;20004;Iscra e Voes;0
91085;20005;Murtas Artas;0
91085;20006;S'Arenarju;0
91085;20008;Cooperativa Phiniscollis;0
91085;20010;Aved“;0
91085;20011;Sos Appentos;0
91085;20012;Reg. Lupara-Loconteni;0
91085;20013;Reg. S'Aspidda;0
91085;20014;Jana e Vrores;0
91085;30001;Zona Industriale;0
91085;30002;Sa Mendula;0
91086;10001;Sorgono;1
91086;21401;Santuario di San Mauro;0
91090;10001;Teti;1
91091;10001;Tiana;1
91093;10001;Tonara;1
91093;20002;Teliseri;0
91094;10001;Brunella;0
91094;10002;Talavˆ;0
91094;10003;Torpè;1
91094;20001;Concas;0
91094;20002;Su Cossu;0
91104;10001;Lodine;1
92002;10001;Armungia;1
92003;10001;Assemini;1
92003;20002;Sant'Andrea;0
92003;20003;Sa Traia;0
92003;20004;Su Carroppu;0
92003;20006;Terrasili;0
92003;20007;Truncu Is Follas;0
92003;30001;Localitˆ Macchiareddu-Grogastu I;0
92003;30002;Localitˆ Macchiareddu-Grogastu II;0
92003;30003;Loc. Produttiva Heineken Italia;0
92004;10001;Ballao;1
92005;10001;Barrali;1
92008;10001;Burcei;1
92009;10001;Cagliari;1
92009;10002;Ex Aeroporto Monserrato;0
92009;20002;Medau Su Cramu;0
92009;20003;Villaggio Pescatori;0
92009;24001;Faro;0
92011;10001;Capoterra;1
92011;10002;La Maddalena;0
92011;10003;Poggio dei Pini;0
92011;20001;Coop. Cento;0
92011;20002;Sa Perda Su Gattu;0
92011;20003;Is Coddus;0
92011;30001;Tecnocasic;0
92015;10001;Decimomannu;1
92015;20001;Is Orrus;0
92015;20002;Su Meriagu;0
92015;20004;Villaggio Azzurro II;0
92016;10001;Decimoputzu;1
92017;10001;Dolianova;1
92017;30001;Zona Artigianale P.I.P.;0
92018;10001;Chia;0
92018;10002;Domus de Maria;1
92018;15703;Eden Rock;0
92018;20001;Setti Ballas;0
92018;24902;Su Giudeu;0
92018;24903;Chia Village;0
92018;24904;Punta Chia;0
92018;24905;Torre Chia;0
92020;10001;Donor“;1
92020;20001;Stazione Ferroviaria;0
92020;30001;Is Arenas;0
92024;10001;Gesico;1
92027;10001;Goni;1
92030;10001;Guamaggiore;1
92031;10001;Guasila;1
92036;10001;Mandas;1
92037;10001;Maracalagonis;1
92037;15702;Torre delle Stelle;0
92037;20001;Baccu Curzu;0
92037;20002;Villaggio delle Rose;0
92037;20003;Monti Nieddu;0
92037;20004;Villaggio dei Gigli;0
92037;24905;Baccu Mandara;0
92038;10001;Monastir;1
92038;20001;Is Argiddas;0
92038;30001;Zona Industriale Su Fraigu;0
92038;30002;Zona Industriale Matzeddu;0
92038;30003;Zona Industriale Mixeddu;0
