12001;10001;Agra;1
12001;10002;Vignone;0
12001;20001;Gaggio;0
12002;10001;Albizzate;1
12003;10001;Angera;1
12003;10002;Barzola;0
12003;10003;Capronno;0
12003;10004;Fornetto-Vigane;0
12003;20002;Montecatini;0
12003;20003;Paludi;0
12004;10001;Arcisate;1
12004;10002;Brenno Useria;0
12004;10003;Velmaio;0
12004;20003;Mirabello;0
12004;20004;Roccolo;0
12004;20005;Casale Baranzello;0
12004;30001;Cattafame;0
12005;10001;Arsago Seprio;1
12005;10002;Sempione;0
12005;20001;Via d'Annunzio;0
12006;10001;Azzate;1
12007;10001;Azzio;1
12007;20001;Comacchio;0
12008;10001;Barasso;1
12009;10001;Bardello;1
12009;20001;Casacce;0
12010;10001;Bedero Valcuvia;1
12011;10001;Besano;1
12012;10001;Besnate;1
12012;20001;Centenate;0
12012;20002;Roncaccio;0
12013;10001;Besozzo;1
12013;20001;Bozza di Bogno;0
12013;20002;Castelletto;0
12013;20003;Fornace Fasani;0
12013;20004;Ronco;0
12014;10001;Biandronno;1
12015;10001;Bisuschio;1
12015;10002;Pogliana;0
12015;20004;Zerbi;0
12016;10001;Bodio;1
12017;10001;Brebbia;1
12017;10002;Bozza Mulino;0
12017;20002;Roncaglia;0
12017;20005;Roncaccio;0
12017;20006;Bozza Lago;0
12017;30001;Ponticello;0
12018;10001;Bregano;1
12019;10001;Brenta;1
12020;10001;Bedero;1
12020;10002;Brezzo;0
12020;10003;Sirpo Ameno;0
12020;10004;Villaggio Belmonte;0
12020;10005;Villaggio Olandese;0
12021;10001;Brinzio;1
12022;10001;Brissago-Valtravaglia;1
12022;10002;Piano;0
12022;10003;Roggiano;0
12022;20001;Educandato Agricolo;0
12023;10001;Brunello;1
12023;10002;Campi di Maggio;0
12023;20002;Santa Maria;0
12023;20003;Collodri;0
12024;10001;Ardena;0
12024;10002;Brusimpiano;1
12024;20001;Montelago-San Gottardo;0
12025;10001;Buguggiate;1
12026;10001;Busto Arsizio;1
12026;23101;Istituto Penitenziario;0
12027;10002;Avigno;0
12027;10003;Cadegliano-Viconago;1
12027;20002;Argentera;0
12027;20004;Pradaccio;0
12027;20005;Statale;0
12027;20006;Camer;0
12028;10001;Cadrezzate;1
12028;20001;Montecalvo;0
12028;30001;Localitˆ Produttiva;0
12029;10001;Bolladello-Peveranza;0
12029;10002;Cairate;1
12029;20001;Barlam;0
