1001;10001;Agliè;1
1001;10002;Madonna delle Grazie;0
1001;10003;Santa Maria-Sangrato;0
1001;20001;Cascine Bernardini;0
1001;20002;Cascine Luisetta;0
1001;20003;Cascine Malesina;0
1001;20005;Cascine Ricco;0
1001;20006;Cascine Volpatti;0
1001;20007;Strada Privata Brunetta;0
1002;10001;Airasca;1
1002;20002;Cascinetta;0
1002;20004;Gabellieri;0
1002;20005;Stazione Nuova;0
1002;30001;Zona Industriale Est Verso Torino;0
1002;30002;Skf Industrie S.P.A.;0
1003;10001;Ala di Stura;1
1003;10003;Martassina;0
1003;10004;Mondrone;0
1003;10005;Pian del Tetto;0
1003;24903;Pertusetto;0
1004;10001;Albiano d'Ivrea;1
1004;20001;Strada Fragatto;0
1004;30001;Zona Ind.Stradale Cigliano;0
1005;10001;Alice Superiore;1
1005;10002;Gauna;0
1005;20001;Reg.Lago;0
1005;20002;Reg.Monti e Mucchiando;0
1006;10001;Almese-Rivera;1
1006;10002;Milanere;0
1006;20003;Miosa;0
1007;10001;Alpette;1
1007;20001;Nero;0
1008;10001;Alpignano;1
1008;10002;Bruere;0
1008;20001;Cascina Bonafus;0
1008;20003;Lago di Sclopis;0
1008;20004;SS 24 Del Monginevro;0
1008;30002;Pascolo;0
1009;10001;Andezeno;1
1009;20001;Faiteria;0
1009;20002;Ramea;0
1010;10001;Andrate;1
1011;10001;Angrogna;1
1011;10002;Baussan-Giovo;0
1011;10003;Serre;0
1011;20004;Giordan;0
1011;20008;Oddino;0
1011;20009;Piantˆ;0
1011;20010;Prassuit-Vernè;0
1011;20106;Marchetti;0
1011;20109;Pons;0
1011;20110;Pradeltorno;0
1012;10001;Arignano;1
1012;20001;Borgata Soma;0
1012;20002;Cascina Maria;0
1012;20003;Chiaffredo;0
1012;20004;Gianchino;0
1012;20005;Moano;0
1012;20006;Oriassolo;0
1013;10001;Avigliana;1
1013;10002;Bertassi;0
1013;10003;Drubiaglio-Grangia;0
1013;10004;Sant'Agostino;0
1013;10005;Case Nuove;0
1013;20001;Battagliotti;0
1013;20002;Cascina del Conte;0
1013;20003;Chiattera;0
1013;20004;Dav“;0
1013;20005;Dora;0
1013;20006;Garello;0
1013;20007;Mortera;0
1013;20008;Nota;0
1013;20009;Olivero;0
1013;20010;Sada;0
1013;20014;Villaggio Primavera;0
1013;20811;San Francesco;0
1014;10001;Azeglio;1
1014;10002;Pobbia;0
1014;20001;Cascine Sirio;0
1014;20002;Cascine Villa;0
1014;20003;Castellazzo;0
1014;20004;Pobbietta;0
1014;20005;Specura;0
1015;10001;Bairo;1
1015;20001;Zinzolano;0
1015;30001;Zona Industriale I;0
1015;30003;Zona Industriale II;0
1016;10001;Balangero;1
1016;20001;Localitˆ Bettole;0
1016;30001;Via Banna;0
1017;10001;Baldissero Canavese;1
1017;20001;Bettolino;0
1017;20002;Cascina Spina;0
1017;20003;Pramarzo;0
1017;20004;Pramonico;0
1017;20005;Regione Mulei;0
1017;30001;Area Industriale;0
1018;10001;Baldissero Torinese;1
1018;10002;Rivodora;0
1018;10003;Soperga;0
1018;20002;Tetti Barbasso;0
1018;20003;Tetti Berruto;0
1018;20005;Tetti Coggiola;0
1018;20009;Tetti None;0
1018;20012;Tetti Ronchi;0
1018;20014;Localitˆ via Cordova-Tetti Bragardo;0
1018;20015;Localitˆ Cascina della Torre;0
1018;30001;Localitˆ Bellaveduta;0
1019;10001;Balme;1
1019;24901;Chialambertetto;0
1019;24902;Molette;0
1020;10001;Banchette;1
1021;10001;Barbania;1
1021;20001;Boschi;0
1021;20002;Case Seita;0
1021;20003;Colli;0
1021;20004;Gianotti;0
1021;20005;Inglesia;0
1021;20006;Perrero;0
1021;20007;Piana;0
1021;20008;Vignali;0
1021;20009;Zaccaria;0
1022;10001;Bardonecchia;1
1022;20001;Gleise;0
1022;20003;Millaures;0
1022;20004;Prerichard;0
1022;20102;Les Issard;0
1022;20105;Rivaux;0
1022;20106;Rochemolles;0
1022;20107;Rochas;0
1022;20108;Broue;0
1022;20109;Grange La Rho;0
1023;10001;Barone Canavese;1
1024;10001;Beinasco;1
1024;10002;Borgaretto;0
1024;10003;Cascina della Guardia;0
1024;10004;Borgo Melano;0
1024;10005;Fornaci;0
1025;10001;Bibiana;1
1025;20001;Pianazzi;0
1025;20002;Rio Marrone;0
1026;10001;Bobbio Pellice;1
1026;20001;Abses;0
1026;20003;Malpertus;0
1026;20004;Payant;0
1026;20005;Perlˆ;0
1026;20006;Podio;0
1026;20007;Saret;0
1027;10001;Bollengo;1
1027;20002;Broglina;0
1027;20004;Giorchina;0
1027;20005;Gouj;0
1027;20006;Martinetto;0
1027;20007;Piane;0
1027;20008;San Pietro;0
1027;20009;Cardinale;0
1028;10001;Borgaro Torinese;1
1028;10002;Cascina Cavagliˆ;0
1028;10003;Mappano;0
1028;10004;Tetto dell'Oleo;0
1028;20001;Ponte Stura;0
1028;30001;Area Produttiva Rostia;0
1029;10001;Borgiallo;1
1029;20001;Bastiglia;0
1029;20002;Belvedere;0
1029;20004;Pianezze;0
1029;20006;Villanuova;0
1030;10001;Baio Dora;0
1030;10002;Borgofranco d'Ivrea;1
1030;20001;Ex Casermette;0
1030;20002;Ivozio;0
1030;20004;Serone;0
1030;30001;Grangia/Spinetto;0
1031;10001;Borgomasino;1
1032;10001;Borgone Susa;1
1032;10002;San Valeriano;0
1032;20001;Frazione Chiampano-Losa;0
1033;10001;Bosconero;1
1033;10002;Mastri;0
1033;20004;Spintè-Valentino;0
1034;10001;Brandizzo;1
1035;10001;Bricherasio;1
1035;10002;Cappella Merli;0
1035;10003;Cappella Moreri;0
1035;10004;San Michele;0
1035;20001;Avaro;0
1035;20002;Badariotti;0
1035;20003;Ballada;0
1035;20004;Basse dei Cesani;0
1035;20005;Bolla;0
1035;20006;Braide;0
1035;20008;Cafferi;0
1035;20010;Canavè O Canavero;0
1035;20011;Comba;0
1035;20012;Corbarano;0
1035;20014;Forneri;0
1035;20016;Gioietta;0
1035;20018;Molar;0
1035;20019;Pedaggio;0
1035;20020;Ponte di Bibiana;0
1035;20021;Pron;0
1035;20022;Rivˆ;0
1035;20023;Toretti;0
1035;20115;Gerlero-Giordanetto;0
1036;10001;Brosso;1
1037;10001;Grisoglio;1
1037;10002;La Fabbrica;0
1037;10003;Stazione;0
1037;20001;Braia;0
1037;20003;Piai;0
1037;20004;Piazzone;0
1037;20005;Pirenta;0
1037;20006;Vignali;0
1038;10001;Bruino;1
1038;10002;Villaggio la Quercia;0
1039;10001;Brusasco;1
1039;10002;Cadacorte;0
1039;10003;Villaggio Maddalena;0
1039;10004;Marcorengo;0
1039;10005;Garibaldi;0
1039;20002;Casa Coppa;0
1039;20004;Ghiaro;0
1039;20005;Mogol;0
1039;20006;Valle;0
1039;20008;Case Sparse;0
1040;10001;Bruzolo;1
1040;30001;Z.Ind. Siderurgica;0
1041;10001;Appendini;0
1041;10002;Buriasco;1
1041;10003;Rivasecca;0
1041;20001;Allasini;0
1041;20002;Canali;0
1041;20004;Maineri;0
1041;20008;Via Paglieri;0
1041;20009;Via Pinerolo;0
1042;10001;Burolo;1
1042;10002;Germanina;0
1042;20002;Crotta;0
1042;20003;Ferrara;0
1042;20005;Rama;0
1042;20006;Susa;0
1043;10001;Busano;1
1043;30001;Zona Industriale I;0
1043;30002;Zona Industriale II;0
1043;30003;Zona Industriale III;0
1044;10001;Bussoleno;1
1044;10002;Foresto;0
1044;20001;Arbrea;0
1044;20002;Argiassera-Richettera;0
1044;20004;Bessetti;0
1044;20006;Meitre;0
1044;20007;Roncaglie;0
1044;20008;Santa Petronilla;0
1044;20009;Tignai;0
1045;10001;Buttigliera Alta;1
1045;10002;Ferriera;0
1045;20001;Sant'Antonio di Ranverso;0
1045;20602;San Tommaso;0
1046;10001;Cafasse;1
1046;10002;Monasterolo;0
1046;20001;Barello;0
1046;30001;Area Industriale;0
1047;10001;Are;0
1047;10002;Caluso;1
1047;10003;Carolina;0
1047;10004;Rodallo;0
1047;10005;Vallo;0
1047;20001;Cascina Nuova;0
1047;20004;Moiette;0
1047;30001;Margaritelli;0
1048;10001;Cambiano;1
1048;10002;Madonna della Scala;0
1049;10001;Campiglione;1
1049;20001;America;0
1049;20002;Cascina Godini;0
1049;20003;Cascina Peiretti;0
1049;20004;Castellani;0
1049;20006;Girardi;0
1049;20009;Merlo;0
1049;20010;Rolfo;0
1049;20011;San Michele;0
1050;10001;Candia Canavese;1
1050;20001;Cascina Bigoglio;0
1050;20002;Cascine Margherita;0
1050;20003;Cascine Rossi;0
1050;20004;Via Vische;0
1051;10001;Candiolo;1
1051;20001;Parpaglia;0
1051;20002;Cascina Baraccone;0
1051;30001;Zona S.R. 23;0
1051;30002;Zona ex Macello;0
1052;10001;Mezzavilla;1
1052;20001;Braida;0
1052;20002;Ferrero;0
1052;20003;Forest;0
1052;20004;Sombeila;0
1053;10001;Cantalupa;1
1054;10001;Cantoira;1
1054;20001;Ghitta;0
1054;20003;Piagni;0
1054;20004;Vrù;0
1055;10001;Caprie;1
1055;10002;Novaretto;0
1055;20001;Campambiardo;0
1055;20002;Camparnaldo;0
1055;20003;Case Inferiori;0
1055;20005;Peroldrado;0
1055;20007;Sala;0
1055;20008;Combe;0
1056;10001;Caravino;1
1056;10002;Masino;0
1057;10001;Airale Inferiore;0
1057;10002;Carema;1
1058;10001;Brassi;0
1058;10002;Carignano;1
1058;10003;Ceretto;0
1058;10004;Gorra;0
1058;20001;Brillante;0
1058;20002;Campagnino;0
1058;20003;Cascina Giumiengo;0
1058;20004;Cascina Monfalcone;0
1058;20005;Cascina Ravero;0
1058;20006;Cascina Rivarolo;0
1058;20007;Gorrea;0
1058;20008;Pautasso;0
1058;20009;Peretti;0
1058;20010;Regione degli Olmi;0
1058;20011;Regione Ponte Po;0
1058;20012;San Vito;0
1058;20013;Tetti Bagnolo;0
1058;20014;Tetti Faule;0
1058;20016;Tetti Pistonatti;0
1058;20017;Tetti Ruffino;0
1058;20018;Balbo;0
1058;20019;Tetti Brus;0
1059;10001;Carmagnola;1
1059;10002;Casanova;0
1059;10003;Cavalleri-Fumeri;0
1059;10004;Motta;0
1059;10005;San Giovanni;0
1059;10006;San Michele e Grato;0
1059;10007;Tuninetti;0
1059;10008;Vallongo;0
1059;20001;Bossola;0
1059;20003;Corno;0
1059;20004;Due Province;0
1059;20006;Madama;0
1059;20007;Molinasso;0
1059;20008;Morello;0
1059;20009;Oselle;0
1059;20010;Pocchettino;0
1059;20011;Tetti Grandi;0
1059;20012;Tetti Vaira;0
1059;20013;C.ne Piscina Vecchia e Nuova, Marenghi;0
1059;20014;Pramorano;0
1059;20015;C.na Frattone;0
1060;10001;Casalborgone;1
1060;20001;Borganino;0
1060;20002;Civignola;0
1060;20004;San Martino;0
1060;20005;Scagno;0
1060;20006;Bricco Musso;0
1061;10001;Cascinette d'Ivrea;1
1061;10002;Via Boves;0
1061;20001;Via del Pero;0
1062;10001;Caselette;1
1062;20001;Grangiotto;0
1063;10001;Caselle Torinese;1
1063;10002;Mappano;0
1063;20005;Gamba;0
1063;20006;Gianotti;0
1063;20008;Grangiotti;0
1063;20009;Lavoresco;0
1063;20011;Maghina;0
1063;20012;Monache;0
1063;20013;Prussia;0
1063;20014;Reisina;0
1063;20015;Rocci;0
1063;20016;Sant'Anna;0
1063;20017;Silvestro;0
1063;20018;Francia;0
1063;30001;Mercatone;0
1063;30003;Commenda;0
