33001;10001;Agazzano;1
33001;10002;Casaleggio;0
33001;10003;Sarturano;0
33001;10004;Tavernago;0
33001;20001;Ca' dei Paveri;0
33001;20002;Castano;0
33001;20003;Monteraschino;0
33001;20004;Rivasso;0
33002;10001;Alseno;1
33002;10002;Castelnuovo Fogliani;0
33002;10003;Chiaravalle;0
33002;10004;Cortina;0
33002;10005;Lusurasco;0
33002;10006;Stazione di Alseno;0
33002;20001;Borio;0
33002;20002;Calcinara;0
33002;20003;Case Boccelli;0
33002;20004;Fellegara;0
33002;20005;Case Garibaldi;0
33002;20006;Gasperini;0
33002;20007;I Latte;0
33002;20008;Pratolungo;0
33002;20009;Pratovalente;0
33002;20010;Saliceto;0
33002;20011;San Pietro;0
33002;20012;Caselle;0
33002;20014;Serpente;0
33002;20015;Badone di Sotto;0
33002;30001;Isola;0
33003;10001;Bersano;0
33003;10002;Besenzone;1
33003;10003;Mercore;0
33003;20001;Casa Bianca;0
33003;20002;Casteldardo;0
33004;10001;Ebbio;0
33004;10002;Groppo Ducale;0
33004;10003;Leggio-Ferrè;0
33004;10004;Missano;0
33004;10005;Piccoli;0
33004;10006;Recesio;0
33004;10007;Riglio;0
33004;10008;San Giovanni-San Bernardino;1
33004;10009;Villanova Chiesa;0
33004;20001;Badoni;0
33004;20002;Bellito Pradello;0
33004;20003;Buzzetti;0
33004;20004;Caminata;0
33004;20005;Casaleto;0
33004;20006;Case Camia;0
33004;20007;Castellana;0
33004;20008;Cordani;0
33004;20009;Costa;0
33004;20010;Forlini;0
33004;20011;Grilli;0
33004;20012;Lugherzano;0
33004;20013;Maiolo;0
33004;20014;Montelana;0
33004;20016;Montosero;0
33004;20018;Negri;0
33004;20019;Olmo;0
33004;20020;Padri-Orlini-Chiesa;0
33004;20022;Ronchi Revigozzo;0
33004;20023;San Boceto;0
33004;20024;Tollara;0
33004;20025;Verogna;0
33004;20026;Vidonico;0
33004;20027;Rossoreggio;0
33004;20028;Vaio;0
33004;22921;Preventorio;0
33005;10001;Bobbio;1
33005;10002;Caminata;0
33005;10003;Cassolo;0
33005;10004;Mezzano Scotti;0
33005;10005;Santa Maria;0
33005;10006;Vaccarezza;0
33005;20002;Area;0
33005;20005;Bocchè;0
33005;20006;Brugnoni;0
33005;20007;Cadelmonte;0
33005;20008;Ca' di Sopra;0
33005;20009;Caldarola;0
33005;20010;Callegari;0
33005;20011;Casarone;0
33005;20013;Cavarelli;0
33005;20014;Centomerli;0
33005;20015;Embrici;0
